"","ID","Local_ID","Language_ID","Parameter_ID","Value","Form","Segments","Comment","Source","Cognacy","Loan","Graphemes","Profile"
"1","Barrab-1_one-1",NA,"Barrab","1_one","marl","marl",NA,NA,"Bowern2012",NA,NA,NA,NA
"2","Barrab-2_two-1",NA,"Barrab","2_two","pula","pula",NA,NA,"Bowern2012",NA,NA,NA,NA
"3","Barrab-3_three-1",NA,"Barrab","3_three","kooleba","kooleba",NA,NA,"Bowern2012",NA,NA,NA,NA
"4","Barrab-4_four-1",NA,"Barrab","4_four","boolar-boolar","boolar-boolar",NA,NA,"Bowern2012",NA,NA,NA,NA
