"","ID","Local_ID","Language_ID","Parameter_ID","Value","Form","Segments","Comment","Source","Cognacy","Loan","Graphemes","Profile"
"1","More-1_one-1",NA,"More","1_one","mal","mal",NA,NA,"Bowern2012",NA,NA,NA,NA
"2","More-2_two-1",NA,"More","2_two","pula:","pula:",NA,NA,"Bowern2012",NA,NA,NA,NA
"3","More-3_three-1",NA,"More","3_three","kooliba","kooliba",NA,NA,"Bowern2012",NA,NA,NA,NA
