"","ID","Local_ID","Language_ID","Parameter_ID","Value","Form","Segments","Comment","Source","Cognacy","Loan","Graphemes","Profile"
"1","Malng-1_one-1",NA,"Malng","1_one","cintapani","cintapani",NA,NA,"Bowern2012",NA,NA,NA,NA
"2","Malng-2_two-1",NA,"Malng","2_two","kucarra","kucarra",NA,NA,"Bowern2012",NA,NA,NA,NA
