"","ID","Local_ID","Language_ID","Parameter_ID","Value","Form","Segments","Comment","Source","Cognacy","Loan","Graphemes","Profile"
"1","Mulya-1_one-1",NA,"Mulya","1_one","koodia","koodia",NA,NA,"Bowern2012",NA,NA,NA,NA
"2","Mulya-2_two-1",NA,"Mulya","2_two","kutharra","kutharra",NA,NA,"Bowern2012",NA,NA,NA,NA
"3","Mulya-3_three-1",NA,"Mulya","3_three","mangoor","mangoor",NA,NA,"Bowern2012",NA,NA,NA,NA
"4","Mulya-4_four-1",NA,"Mulya","4_four","chakoo","chakoo",NA,NA,"Bowern2012",NA,NA,NA,NA
