"","ID","Local_ID","Language_ID","Parameter_ID","Value","Form","Segments","Comment","Source","Cognacy","Loan","Graphemes","Profile"
"1","Ngulu-1_one-1",NA,"Ngulu","1_one","ooroo","ooroo",NA,NA,"Bowern2012",NA,NA,NA,NA
"2","Ngulu-2_two-1",NA,"Ngulu","2_two","barkoola","barkoola",NA,NA,"Bowern2012",NA,NA,NA,NA
"3","Ngulu-3_three-1",NA,"Ngulu","3_three","barkooleroo","barkooleroo",NA,NA,"Bowern2012",NA,NA,NA,NA
"4","Ngulu-4_four-1",NA,"Ngulu","4_four","barkoola-barkoola","barkoola-barkoola",NA,NA,"Bowern2012",NA,NA,NA,NA
