"","ID","Local_ID","Language_ID","Parameter_ID","Value","Form","Segments","Comment","Source","Cognacy","Loan","Graphemes","Profile"
"1","JabJab-1_one-1",NA,"JabJab","1_one","wandjer","wandjer",NA,NA,"Bowern2012",NA,NA,NA,NA
"2","JabJab-2_two-1",NA,"JabJab","2_two","gudjar","gudjar",NA,NA,"Bowern2012",NA,NA,NA,NA
"3","JabJab-3_three-1",NA,"JabJab","3_three","irdjowar","irdjowar",NA,NA,"Bowern2012",NA,NA,NA,NA
