"","ID","Local_ID","Language_ID","Parameter_ID","Value","Form","Segments","Comment","Source","Cognacy","Loan","Graphemes","Profile"
"1","ArabStrang-1_one-1",NA,"ArabStrang","1_one","oyoo","oyoo",NA,NA,"Bowern2012",NA,NA,NA,NA
"2","ArabStrang-2_two-1",NA,"ArabStrang","2_two","kara-kolon","kara-kolon",NA,NA,"Bowern2012",NA,NA,NA,NA
"3","ArabStrang-4_four-1",NA,"ArabStrang","4_four","kara-kolon-kara-kolon","kara-kolon-kara-kolon",NA,NA,"Bowern2012",NA,NA,NA,NA
