"","ID","Local_ID","Language_ID","Parameter_ID","Value","Form","Segments","Comment","Source","Cognacy","Loan","Graphemes","Profile"
"1","BullRiv-1_one-1",NA,"BullRiv","1_one","watyu","watyu",NA,NA,"Bowern2012",NA,NA,NA,NA
"2","BullRiv-2_two-1",NA,"BullRiv","2_two","barrkulu","barrkulu",NA,NA,"Bowern2012",NA,NA,NA,NA
