"","ID","Local_ID","Language_ID","Parameter_ID","Value","Form","Segments","Comment","Source","Cognacy","Loan","Graphemes","Profile"
"11","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","munbai",NA,NA,"Bowern2012",NA,NA,NA,NA
"12","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","naŋgåi",NA,NA,"Bowern2012",NA,NA,NA,NA
"13","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","nganbi",NA,NA,"Bowern2012",NA,NA,NA,NA
"14","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","ngunbai",NA,NA,"Bowern2012",NA,NA,NA,NA
"15","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","nyunbi",NA,NA,"Bowern2012",NA,NA,NA,NA
"16","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","ŋanbai",NA,NA,"Bowern2012",NA,NA,NA,NA
"17","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","ŋanbiya",NA,NA,"Bowern2012",NA,NA,NA,NA
"18","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","ŋunbai",NA,NA,"Bowern2012",NA,NA,NA,NA
"19","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","ŋunbi",NA,NA,"Bowern2012",NA,NA,NA,NA
"20","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","onebi",NA,NA,"Bowern2012",NA,NA,NA,NA
"21","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","wåmbai",NA,NA,"Bowern2012",NA,NA,NA,NA
"22","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","wånbåi",NA,NA,"Bowern2012",NA,NA,NA,NA
"23","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","wunbi",NA,NA,"Bowern2012",NA,NA,NA,NA
"24","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","yunbai",NA,NA,"Bowern2012",NA,NA,NA,NA
"25","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","wallawin",NA,NA,"Bowern2012",NA,NA,NA,NA
"26","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","dangu",NA,NA,"Bowern2012",NA,NA,NA,NA
"27","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","guwayinbayin",NA,NA,"Bowern2012",NA,NA,NA,NA
"28","Wiradhurri-2_two-1",NA,"Wiradhurri","2_two","bala, balaga, balagad, balar, bula, buliga, buliya, bulla, bullah; yurawal","bala",NA,NA,"Bowern2012",NA,NA,NA,NA
"29","Wiradhurri-2_two-1",NA,"Wiradhurri","2_two","bala, balaga, balagad, balar, bula, buliga, buliya, bulla, bullah; yurawal","balaga",NA,NA,"Bowern2012",NA,NA,NA,NA
"30","Wiradhurri-2_two-1",NA,"Wiradhurri","2_two","bala, balaga, balagad, balar, bula, buliga, buliya, bulla, bullah; yurawal","balagad",NA,NA,"Bowern2012",NA,NA,NA,NA
"31","Wiradhurri-2_two-1",NA,"Wiradhurri","2_two","bala, balaga, balagad, balar, bula, buliga, buliya, bulla, bullah; yurawal","balar",NA,NA,"Bowern2012",NA,NA,NA,NA
"32","Wiradhurri-2_two-1",NA,"Wiradhurri","2_two","bala, balaga, balagad, balar, bula, buliga, buliya, bulla, bullah; yurawal","bula",NA,NA,"Bowern2012",NA,NA,NA,NA
"33","Wiradhurri-2_two-1",NA,"Wiradhurri","2_two","bala, balaga, balagad, balar, bula, buliga, buliya, bulla, bullah; yurawal","buliga",NA,NA,"Bowern2012",NA,NA,NA,NA
"34","Wiradhurri-2_two-1",NA,"Wiradhurri","2_two","bala, balaga, balagad, balar, bula, buliga, buliya, bulla, bullah; yurawal","buliya",NA,NA,"Bowern2012",NA,NA,NA,NA
"35","Wiradhurri-2_two-1",NA,"Wiradhurri","2_two","bala, balaga, balagad, balar, bula, buliga, buliya, bulla, bullah; yurawal","bulla",NA,NA,"Bowern2012",NA,NA,NA,NA
"36","Wiradhurri-2_two-1",NA,"Wiradhurri","2_two","bala, balaga, balagad, balar, bula, buliga, buliya, bulla, bullah; yurawal","bullah",NA,NA,"Bowern2012",NA,NA,NA,NA
"37","Wiradhurri-2_two-1",NA,"Wiradhurri","2_two","bala, balaga, balagad, balar, bula, buliga, buliya, bulla, bullah; yurawal","yurawal",NA,NA,"Bowern2012",NA,NA,NA,NA
"38","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","bala [ng]imbai",NA,NA,"Bowern2012",NA,NA,NA,NA
"39","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","bala magu",NA,NA,"Bowern2012",NA,NA,NA,NA
"40","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","bala ngamibya",NA,NA,"Bowern2012",NA,NA,NA,NA
"41","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","bala ngångbi",NA,NA,"Bowern2012",NA,NA,NA,NA
"42","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","bala ngunbi",NA,NA,"Bowern2012",NA,NA,NA,NA
"43","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","bala wåmbai",NA,NA,"Bowern2012",NA,NA,NA,NA
"44","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","bala wånbåi",NA,NA,"Bowern2012",NA,NA,NA,NA
"45","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","bbalgad migu",NA,NA,"Bowern2012",NA,NA,NA,NA
"46","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","balangabai",NA,NA,"Bowern2012",NA,NA,NA,NA
"47","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","balå-nganbi",NA,NA,"Bowern2012",NA,NA,NA,NA
"48","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","balawån",NA,NA,"Bowern2012",NA,NA,NA,NA
"49","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","bula ngunbai",NA,NA,"Bowern2012",NA,NA,NA,NA
"50","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","bula ngunbåi",NA,NA,"Bowern2012",NA,NA,NA,NA
"51","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","bula-nganbi",NA,NA,"Bowern2012",NA,NA,NA,NA
"52","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","bulå-ngånbi",NA,NA,"Bowern2012",NA,NA,NA,NA
"53","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","bula-ngumbi",NA,NA,"Bowern2012",NA,NA,NA,NA
"54","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","bula-ngunbai",NA,NA,"Bowern2012",NA,NA,NA,NA
"55","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","buliga mugu",NA,NA,"Bowern2012",NA,NA,NA,NA
"56","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","bulla onebi",NA,NA,"Bowern2012",NA,NA,NA,NA
"57","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","balaguwayinbayin",NA,NA,"Bowern2012",NA,NA,NA,NA
"58","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","dhuraluwa",NA,NA,"Bowern2012",NA,NA,NA,NA
"59","Wiradhurri-4_four-1",NA,"Wiradhurri","4_four","bala bala, balaga balaga, balagut-balagut, bula bula, buliga buliga, bulla bulla, bullah bulla; bangu, bångu, bungu; dinawa; madu, mardu, muddu","bala bala",NA,NA,"Bowern2012",NA,NA,NA,NA
"60","Wiradhurri-4_four-1",NA,"Wiradhurri","4_four","bala bala, balaga balaga, balagut-balagut, bula bula, buliga buliga, bulla bulla, bullah bulla; bangu, bångu, bungu; dinawa; madu, mardu, muddu","balaga balaga",NA,NA,"Bowern2012",NA,NA,NA,NA
"61","Wiradhurri-4_four-1",NA,"Wiradhurri","4_four","bala bala, balaga balaga, balagut-balagut, bula bula, buliga buliga, bulla bulla, bullah bulla; bangu, bångu, bungu; dinawa; madu, mardu, muddu","balagut-balagut",NA,NA,"Bowern2012",NA,NA,NA,NA
"62","Wiradhurri-4_four-1",NA,"Wiradhurri","4_four","bala bala, balaga balaga, balagut-balagut, bula bula, buliga buliga, bulla bulla, bullah bulla; bangu, bångu, bungu; dinawa; madu, mardu, muddu","bula bula",NA,NA,"Bowern2012",NA,NA,NA,NA
"63","Wiradhurri-4_four-1",NA,"Wiradhurri","4_four","bala bala, balaga balaga, balagut-balagut, bula bula, buliga buliga, bulla bulla, bullah bulla; bangu, bångu, bungu; dinawa; madu, mardu, muddu","buliga buliga",NA,NA,"Bowern2012",NA,NA,NA,NA
"64","Wiradhurri-4_four-1",NA,"Wiradhurri","4_four","bala bala, balaga balaga, balagut-balagut, bula bula, buliga buliga, bulla bulla, bullah bulla; bangu, bångu, bungu; dinawa; madu, mardu, muddu","bulla bulla",NA,NA,"Bowern2012",NA,NA,NA,NA
"65","Wiradhurri-4_four-1",NA,"Wiradhurri","4_four","bala bala, balaga balaga, balagut-balagut, bula bula, buliga buliga, bulla bulla, bullah bulla; bangu, bångu, bungu; dinawa; madu, mardu, muddu","bullah bulla",NA,NA,"Bowern2012",NA,NA,NA,NA
"66","Wiradhurri-4_four-1",NA,"Wiradhurri","4_four","bala bala, balaga balaga, balagut-balagut, bula bula, buliga buliga, bulla bulla, bullah bulla; bangu, bångu, bungu; dinawa; madu, mardu, muddu","bangu",NA,NA,"Bowern2012",NA,NA,NA,NA
"67","Wiradhurri-4_four-1",NA,"Wiradhurri","4_four","bala bala, balaga balaga, balagut-balagut, bula bula, buliga buliga, bulla bulla, bullah bulla; bangu, bångu, bungu; dinawa; madu, mardu, muddu","bångu",NA,NA,"Bowern2012",NA,NA,NA,NA
"68","Wiradhurri-4_four-1",NA,"Wiradhurri","4_four","bala bala, balaga balaga, balagut-balagut, bula bula, buliga buliga, bulla bulla, bullah bulla; bangu, bångu, bungu; dinawa; madu, mardu, muddu","bungu",NA,NA,"Bowern2012",NA,NA,NA,NA
