"","ID","Local_ID","Language_ID","Parameter_ID","Value","Form","Segments","Comment","Source","Cognacy","Loan","Graphemes","Profile"
"1","Nhirr-1_one-1",NA,"Nhirr","1_one","kurnu","kurnu",NA,NA,"Bowern2012",NA,NA,NA,NA
"2","Nhirr-2_two-1",NA,"Nhirr","2_two","parrkulu","parrkulu",NA,NA,"Bowern2012",NA,NA,NA,NA
"3","Nhirr-3_three-1",NA,"Nhirr","3_three","parrkulu kurnu","parrkulu kurnu",NA,NA,"Bowern2012",NA,NA,NA,NA
