"","ID","Local_ID","Language_ID","Parameter_ID","Value","Form","Segments","Comment","Source","Cognacy","Loan","Graphemes","Profile"
"1","Bili-1_one-1",NA,"Bili","1_one","jindagu","jindagu",NA,NA,"Bowern2012",NA,NA,NA,NA
"2","Bili-2_two-1",NA,"Bili","2_two","gujarra","gujarra",NA,NA,"Bowern2012",NA,NA,NA,NA
"3","Bili-3_three-1",NA,"Bili","3_three","murrgun","murrgun",NA,NA,"Bowern2012",NA,NA,NA,NA
